Entity,relation,Newnode
药用植物害虫枸杞实蝇,分布区域,新疆
药用植物害虫枸杞实蝇,分布区域,西藏
药用植物害虫枸杞实蝇,分布区域,内蒙古
药用植物害虫枸杞实蝇,寄主,枸杞
药用植物害虫枸杞实蝇,为害部位,果肉
药用植物害虫枸杞实蝇,防治药物,5％喳硫磷颗粒剂
药用植物害虫枸杞负泥虫,学名,Lema(Microlema)decempunctataGebler
药用植物害虫枸杞负泥虫,属目,鞘翅目
药用植物害虫枸杞负泥虫,属科,叶甲科
药用植物害虫枸杞负泥虫,别名,十点叶甲
药用植物害虫枸杞负泥虫,别名,稀屎蜜
药用植物害虫枸杞负泥虫,分布区域,内蒙古
药用植物害虫枸杞负泥虫,分布区域,宁夏
药用植物害虫枸杞负泥虫,分布区域,甘肃
药用植物害虫枸杞负泥虫,分布区域,青海
药用植物害虫枸杞负泥虫,分布区域,新疆
药用植物害虫枸杞负泥虫,分布区域,北京
药用植物害虫枸杞负泥虫,分布区域,河北
药用植物害虫枸杞负泥虫,分布区域,山西
药用植物害虫枸杞负泥虫,分布区域,陕西
药用植物害虫枸杞负泥虫,分布区域,山东
药用植物害虫枸杞负泥虫,分布区域,江苏
药用植物害虫枸杞负泥虫,分布区域,浙江
药用植物害虫枸杞负泥虫,分布区域,江西
药用植物害虫枸杞负泥虫,分布区域,湖南
药用植物害虫枸杞负泥虫,分布区域,福建
药用植物害虫枸杞负泥虫,分布区域,四川
药用植物害虫枸杞负泥虫,分布区域,西藏
药用植物害虫枸杞负泥虫,寄主,枸杞
药用植物害虫枸杞负泥虫,为害部位,叶片
药用植物害虫枸杞负泥虫,为害部位,嫩梢
药用植物害虫枸杞负泥虫,防治药物,50％抗蚜威可湿性粉剂2000倍液
药用植物害虫枸杞负泥虫,防治药物,40％乐果乳油10oo倍液
药用植物害虫枸杞负泥虫,防治药物,35％卵虫净乳油
药用植物害虫枸杞负泥虫,防治药物,10％毗虫啉可湿性粉剂1500倍液
药用植物害虫枸杞负泥虫,防治药物,35％硫丹乳油1000倍液
药用植物害虫柑桔全爪螨,学名,Panonychuscitri(McGregor)
药用植物害虫柑桔全爪螨,属目,蜱螨目
药用植物害虫柑桔全爪螨,属科,叶螨科
药用植物害虫柑桔全爪螨,别名,柑桔红蜘蛛
药用植物害虫柑桔全爪螨,别名,瘤皮红蜘蛛
药用植物害虫柑桔全爪螨,寄主,佛手
药用植物害虫柑桔全爪螨,寄主,帜壳
药用植物害虫柑桔全爪螨,寄主,柑桔
药用植物害虫柑桔全爪螨,为害部位,叶片
药用植物害虫柑桔全爪螨,天敌,捕食螨
药用植物害虫柑桔全爪螨,天敌,蓟马
药用植物害虫柑桔全爪螨,天敌,草蛉
药用植物害虫柑桔全爪螨,天敌,隐翅虫
药用植物害虫柑桔全爪螨,天敌,花蝽
药用植物害虫柑桔全爪螨,天敌,蜘蛛
药用植物害虫柑桔全爪螨,天敌,寄生菌
药用植物害虫柑桔全爪螨,防治药物,10％天王星乳油6000倍液
药用植物害虫柑桔全爪螨,防治药物,73％克螨特乳油2000倍液
药用植物害虫柑桔全爪螨,防治药物,30％蛾螨灵可湿性粉剂2000倍液
药用植物害虫柑桔全爪螨,防治药物,15％扫蜗净乳油3000一4000倍液
药用植物害虫柑桔全爪螨,防治药物,波美1。一2。度石硫合剂
药用植物害虫柑桔全爪螨,防治药物,45％晶体石硫合剂20倍液
药用植物害虫梨小食心虫,学名,GrapholthamolestaBusck
药用植物害虫梨小食心虫,属目,鳞翅目
药用植物害虫梨小食心虫,属科,卷蛾科
药用植物害虫梨小食心虫,别名,梨小蛀果蛾
药用植物害虫梨小食心虫,别名,梨姬食心虫
药用植物害虫梨小食心虫,别名,桃折梢虫
药用植物害虫梨小食心虫,别名,东方蛀果蛾
药用植物害虫梨小食心虫,分布区域,各省
药用植物害虫梨小食心虫,寄主,木瓜
药用植物害虫梨小食心虫,为害部位,果实
药用植物害虫梨小食心虫,天敌,赤眼蜂
药用植物害虫梨小食心虫,天敌,齿腿瘦姬蜂
药用植物害虫梨小食心虫,天敌,小茧蜂
药用植物害虫梨小食心虫,天敌,钝唇姬蜂
药用植物害虫梨小食心虫,天敌,白僵菌
药用植物害虫梨小食心虫,防治药物,10％的天王星乳油6000―8000倍液
药用植物害虫梨小食心虫,防治药物,20％甲氰菊酯乳油2000―3000倍液
药用植物害虫梨小食心虫,防治药物,50％乙敌乳油1500倍液
药用植物害虫梨小食心虫,防治药物,50％杀螟松乳油1000倍液
药用植物害虫梨小食心虫,防治药物,25％苏脲1号1000倍液
药用植物害虫梨小食心虫,防治药物,95％巴丹可溶性粉3000倍液
药用植物害虫梨小食心虫,防治药物,20％灭扫利乳油3000一5000倍液
药用植物害虫梨小食心虫,防治药物,2．5％功夫乳油2500―3000倍液
药用植物害虫梨小食心虫,防治药物,2．5％敌杀死乳油3000一4000倍液
药用植物害虫梨花网蝽,学名,StephanitisnashiEsakietTakeya
药用植物害虫梨花网蝽,属目,半翅目
药用植物害虫梨花网蝽,属科,网蝽科
药用植物害虫梨花网蝽,别名,梨网熔
药用植物害虫梨花网蝽,别名,梨军配虫
药用植物害虫梨花网蝽,分布区域,华北
药用植物害虫梨花网蝽,分布区域,华东
药用植物害虫梨花网蝽,分布区域,华中
药用植物害虫梨花网蝽,分布区域,我国中部
药用植物害虫梨花网蝽,寄主,茶花
药用植物害虫梨花网蝽,寄主,月季
药用植物害虫梨花网蝽,寄主,茉莉
药用植物害虫梨花网蝽,寄主,贴梗海棠
药用植物害虫梨花网蝽,寄主,杜鹃
药用植物害虫梨花网蝽,寄主,含笑
药用植物害虫梨花网蝽,寄主,碧桃
药用植物害虫梨花网蝽,寄主,腊梅
药用植物害虫梨花网蝽,寄主,梅花
药用植物害虫梨花网蝽,为害部位,叶背
药用植物害虫梨花网蝽,防治药物,50％马拉硫磷乳油
药用植物害虫梨花网蝽,防治药物,40％乐果乳油1000一1500倍液
药用植物害虫梨花网蝽,防治药物,50％敌敌畏乳油
药用植物害虫梨花网蝽,防治药物,90％敌百虫800―l000倍液
药用植物害虫梨花网蝽,防治药物,2.5％敌杀死(溴氰菊酪)乳油
药用植物害虫梨花网蝽,防治药物,2．5％功夫乳油
药用植物害虫梨花网蝽,防治药物,20％灭扫利乳油3000倍液
药用植物害虫棉蚜,学名,AphisgossypiiGliver
药用植物害虫棉蚜,属目,同翅目
药用植物害虫棉蚜,属科,蚜科
药用植物害虫棉蚜,别名,蜜虫
药用植物害虫棉蚜,别名,腻虫
药用植物害虫棉蚜,别名,油汗
药用植物害虫棉蚜,分布区域,全国各地
药用植物害虫棉蚜,寄主,菊花
药用植物害虫棉蚜,寄主,枸杞
药用植物害虫棉蚜,寄主,颠茄
药用植物害虫棉蚜,寄主,百合
药用植物害虫棉蚜,寄主,曼陀罗
药用植物害虫棉蚜,寄主,郁金香
药用植物害虫棉蚜,寄主,土木香
药用植物害虫棉蚜,为害部位,叶片
药用植物害虫棉蚜,为害部位,新芽
药用植物害虫棉蚜,天敌,寄生蜂
药用植物害虫棉蚜,天敌,螨类
药用植物害虫棉蚜,天敌,捕食性瓢虫
药用植物害虫棉蚜,天敌,草蛉
药用植物害虫棉蚜,天敌,蜘蛛
药用植物害虫棉蚜,天敌,食虫熔
药用植物害虫棉蚜,防治药物,10％吡虫啉可湿性粉剂2000一2500倍液
药用植物害虫棉蚜,防治药物,20％吡虫啉(康福多)浓可溶剂2500一4000倍液
药用植物害虫棉蚜,防治药物,50％灭蚜松乳油1000—1500倍液
药用植物害虫棉蚜,防治药物,40％乐果乳油1000倍液
药用植物害虫棉蚜,防治药物,50％抗蚜威可湿性粉剂1000—1500倍液
药用植物害虫棉蚜,防治药物,8％氧化乐果微粒剂
药用植物害虫棉铃虫,学名,Helicoverpaarmigera(Hubner)
药用植物害虫棉铃虫,异名,HeliothisarmigeraHubner
药用植物害虫棉铃虫,属目,鳞翅目
药用植物害虫棉铃虫,属科,夜蛾科
药用植物害虫棉铃虫,别名,棉铃实夜蛾
药用植物害虫棉铃虫,分布区域,全国各地
药用植物害虫棉铃虫,寄主,牛蒡
药用植物害虫棉铃虫,寄主,颠茄
药用植物害虫棉铃虫,寄主,穿心莲
药用植物害虫棉铃虫,寄主,枸杞
药用植物害虫棉铃虫,寄主,丹参
药用植物害虫棉铃虫,寄主,薏苡
药用植物害虫棉铃虫,寄主,白扁豆
药用植物害虫棉铃虫,为害部位,嫩叶
药用植物害虫棉铃虫,为害部位,花蕾
药用植物害虫棉铃虫,为害部位,果实
药用植物害虫棉铃虫,防治药物,25％灭幼脲悬浮剂600倍液
药用植物害虫棉铃虫,天敌,赤眼蜂
药用植物害虫棉铃虫,防治药物,50％辛硫磷乳油l000倍液
药用植物害虫棉铃虫,防治药物,21％灭杀毙乳油1000倍液
药用植物害虫棉铃虫,防治药物,5％抑太保乳油2000倍液
药用植物害虫棉铃虫,防治药物,l0％吡虫啉可湿性粉剂1500倍液
药用植物害虫棉铃虫,防治药物,40％辛・甲・高氯乳油(棉虫净)乳油2000倍液
药用植物害虫棉铃虫,防治药物,25％辛・灭・氯乳油(棉农乐)2000倍液(北京顺义县农药厂)
药用植物害虫棉铃虫,防治药物,20％灭多威乳油1500倍液
药用植物害虫棉铃虫,防治药物,35％硫丹乳油1500倍液
药用植物害虫棉铃虫,防治药物,35川顷丰2号乳油1000倍液
药用植物害虫棉铃虫,防治药物,2．5％氯氰灵乳油1500倍液
药用植物害虫棉铃虫,防治药物,20％农绿宝乳油1500倍液
药用植物害虫棉铃虫,防治药物,20％虫死净可湿性粉剂2000倍液
药用植物害虫棉铃虫,防治药物,50％凯明2号乳油1000倍液
药用植物害虫榆四脉绵蚜,学名,Tetraneuraulmi(Linnaeus)
药用植物害虫榆四脉绵蚜,异名,T．akinireSasaki
药用植物害虫榆四脉绵蚜,属目,同翅目
药用植物害虫榆四脉绵蚜,属科,绵蚜科
药用植物害虫榆四脉绵蚜,别名,谷榆蚜
药用植物害虫榆四脉绵蚜,别名,秋四脉绵蚜
药用植物害虫榆四脉绵蚜,别名,高粱根蚜
药用植物害虫榆四脉绵蚜,分布区域,河南
药用植物害虫榆四脉绵蚜,分布区域,内蒙古
药用植物害虫榆四脉绵蚜,分布区域,宁夏
药用植物害虫榆四脉绵蚜,分布区域,甘肃
药用植物害虫榆四脉绵蚜,分布区域,陕西
药用植物害虫榆四脉绵蚜,分布区域,辽宁
药用植物害虫榆四脉绵蚜,寄主,榆树
药用植物害虫榆四脉绵蚜,寄主,高粱
药用植物害虫榆四脉绵蚜,寄主,谷子
药用植物害虫榆四脉绵蚜,寄主,糜子
药用植物害虫榆四脉绵蚜,天敌,食蚜瓢虫
药用植物害虫榆四脉绵蚜,天敌,食蚜蝇
药用植物害虫榆四脉绵蚜,防治药物,40％乐果乳油
药用植物害虫榆四脉绵蚜,防治药物,氯化铵化肥
药用植物害虫榆四脉绵蚜,防治药物,50％辛硫磷乳油1500倍液
药用植物害虫榆毒蛾,学名,Lvelaochropoda(Eversmann)
药用植物害虫榆毒蛾,属目,鳞翅目
药用植物害虫榆毒蛾,属科,毒蛾科
药用植物害虫榆毒蛾,别名,榆黄足毒蛾
药用植物害虫榆毒蛾,分布区域,华北
药用植物害虫榆毒蛾,分布区域,东北
药用植物害虫榆毒蛾,分布区域,西北
药用植物害虫榆毒蛾,分布区域,江西
药用植物害虫榆毒蛾,分布区域,四川
药用植物害虫榆毒蛾,分布区域,山东
药用植物害虫榆毒蛾,分布区域,河南
药用植物害虫榆毒蛾,分布区域,陕西
药用植物害虫榆毒蛾,分布区域,湖北
药用植物害虫榆毒蛾,分布区域,甘肃
药用植物害虫榆毒蛾,寄主,榆树
药用植物害虫榆毒蛾,寄主,旱柳
药用植物害虫榆毒蛾,为害部位,叶肉
药用植物害虫榆毒蛾,防治药物,20％灭幼服1号胶悬剂1000倍液
药用植物害虫榆毒蛾,防治药物,50％辛硫磷乳油1000一1500倍液
药用植物害虫榆毒蛾,防治药物,20％菊・杀乳油2000倍液
药用植物害虫榆毒蛾,防治药物,2.5％敌杀死乳油2500倍液
药用植物害虫温室白粉虱,寄主,月季
药用植物害虫温室白粉虱,寄主,蔷薇
药用植物害虫温室白粉虱,寄主,茉莉
药用植物害虫温室白粉虱,寄主,石榴
药用植物害虫温室白粉虱,寄主,十姐妹
药用植物害虫温室白粉虱,寄主,夜丁香
药用植物害虫温室白粉虱,寄主,夹竹桃
药用植物害虫温室白粉虱,寄主,一串红
药用植物害虫温室白粉虱,寄主,扶桑
药用植物害虫温室白粉虱,寄主,菊花
药用植物害虫温室白粉虱,寄主,瓜叶菊
药用植物害虫温室白粉虱,寄主,月季
药用植物害虫温室白粉虱,寄主,佛手
药用植物害虫温室白粉虱,寄主,万寿菊
药用植物害虫温室白粉虱,寄主,大丽花
药用植物害虫温室白粉虱,寄主,五色梅
药用植物害虫温室白粉虱,寄主,旱金莲
药用植物害虫温室白粉虱,寄主,马蹄莲
药用植物害虫温室白粉虱,寄主,洋蝴蝶
药用植物害虫温室白粉虱,寄主,天竺葵
药用植物害虫温室白粉虱,为害部位,幼嫩叶片背面
药用植物害虫温室白粉虱,学名,Trialeurodesvaporariorum(Westwood)
药用植物害虫温室白粉虱,属目,同翅目
药用植物害虫温室白粉虱,属科,粉虱科
药用植物害虫温室白粉虱,别名,小白蛾子
药用植物害虫温室白粉虱,异名,Aleurodesvaporariorum
药用植物害虫温室白粉虱,分布区域,全国
药用植物害虫温室白粉虱,防治药物,10％扑虱灵乳油
药用植物害虫温室白粉虱,防治药物,灭幼酮
药用植物害虫温室白粉虱,防治药物,优乐得
药用植物害虫温室白粉虱,防治药物,亚乐得
药用植物害虫温室白粉虱,防治药物,Applaud
药用植物害虫温室白粉虱,防治药物,噻嗪酮buprofezin
药用植物害虫温室白粉虱,防治药物,25％灭螨猛乳油1000倍液
药用植物害虫温室白粉虱,防治药物,20％康福多浓可溶剂4000倍液
药用植物害虫温室白粉虱,防治药物,10％大功臣可湿性粉剂
药用植物害虫温室白粉虱,防治药物,天王星2．5％乳油3000倍液
药用植物害虫温室白粉虱,防治药物,功夫2．5％乳油3000倍液
药用植物害虫温室白粉虱,防治药物,灭扫利20％乳油2000倍液
药用植物害虫温室白粉虱,天敌,丽蚜小蜂
药用植物害虫温室白粉虱,天敌,粉虱匀鞭蚜小蜂
药用植物害虫玉带凤蝶,学名,PapiliopolytesLinnaeus
药用植物害虫玉带凤蝶,属目,鳞翅目
药用植物害虫玉带凤蝶,属科,凤蝶科
药用植物害虫玉带凤蝶,别名,白带凤蝶
药用植物害虫玉带凤蝶,别名,黑凤蝶
药用植物害虫玉带凤蝶,别名,缟凤蝶
药用植物害虫玉带凤蝶,分布区域,北京
药用植物害虫玉带凤蝶,分布区域,太原
药用植物害虫玉带凤蝶,分布区域,西安
药用植物害虫玉带凤蝶,分布区域,甘肃张川
药用植物害虫玉带凤蝶,分布区域,台湾
药用植物害虫玉带凤蝶,分布区域,海南
药用植物害虫玉带凤蝶,分布区域,广东
药用植物害虫玉带凤蝶,分布区域,广西
药用植物害虫玉带凤蝶,寄主,桔梗
药用植物害虫玉带凤蝶,寄主,柑桔类
药用植物害虫玉带凤蝶,寄主,花椒
药用植物害虫玉带凤蝶,寄主,山椒
药用植物害虫玉带凤蝶,防治药物,每克300亿孢子青虫菌粉剂1000一2000倍液
药用植物害虫玉带凤蝶,防治药物,40％敌·马乳油1500倍液
药用植物害虫玉带凤蝶,防治药物,40％菊·杀乳油1000—1500倍液
药用植物害虫玉带凤蝶,防治药物,90％敌百虫晶体800—1000倍液
药用植物害虫玉带凤蝶,防治药物,10％溴·马乳油2000倍液
药用植物害虫玉带凤蝶,防治药物,80％敌敌畏
药用植物害虫玉带凤蝶,防治药物,50％杀螟松
药用植物害虫玉带凤蝶,防治药物,马拉硫磷乳油等1000—1500倍液
药用植物害虫玫瑰巾夜蛾,学名,ParalleliaarctotaeniaGuenee
药用植物害虫玫瑰巾夜蛾,属目,鳞翅目
药用植物害虫玫瑰巾夜蛾,属科,夜蛾科
药用植物害虫玫瑰巾夜蛾,别名,月季造桥虫
药用植物害虫玫瑰巾夜蛾,别名,蓖麻褐夜蛾
