title,lable
Echinochloacrusgalli(L．)Beauv．,newNode
茄类镰孢甘薯专化型,newNode
柠檬,newNode
车前科多年生草本植物,newNode
Argepaganapanzr,newNode
36％克蜗蝇乳油1000―1500倍液,newNode
0．03％—0．05％杀鼠脒毒饵,newNode
芦草,newNode
杏仁,newNode
嗜果枝孢,newNode
Phyto[phthoracactorμm(Lebert&amp;Cohn)Schroeter,newNode
Mycosphaerellaphaseolicola(Desm.)Sacc.,newNode
黄褐蛇目蝶,newNode
Drechsleramaydis(NisikadoetMiyake)Subram．&amp;Jain,newNode
15%三唑醇,newNode
暗红葵,newNode
沙参,newNode
甜菜螟,newNode
花朵,newNode
西葫芦,newNode
钟器腐霉,newNode
Cuurvulariatrifolii(Kauffm．)Boedijn．f．sp．gladioliParmelee&amp;Luttrell,newNode
丁香假单胞菌杨梅致病变种,newNode
尖镰孢菌甘薯专化型,newNode
双叉旋花白粉菌,newNode
达乌里啼兔,newNode
大草蛉,newNode
90％敌百虫800倍液,newNode
桃斑螟,newNode
50％乙敌乳油1500倍液,newNode
8401,newNode
长江以南各,newNode
蔬菜作物,newNode
小麦赤霉病,newNode
钻心虫,newNode
花生端带蓟马,newNode
茶树云尺蠖,newNode
麦苗,newNode
L．guytonaFreeman,newNode
Shaw8LNarasvar．maydisLiu&amp;Zhang，J．YunnanAgr．,newNode
北部,newNode
20％螨卵酯可湿性粉剂800―1000倍液,newNode
Pseudocercosporachengtuensis(Tai)Dei8hton．,newNode
90％晶体敌百虫1000―2000倍液,newNode
油菜南美斑潜蝇,newNode
90％晶体敌百虫1008,newNode
10%多来宝1500倍液,newNode
玉蜀黍指霜霉,newNode
50％福美双,newNode
营养根的皮层,newNode
50%多菌灵可湿性粉剂400-500倍液,newNode
细硫磺粉,newNode
猪赞头,newNode
35％氧乐氰乳油2000倍液,newNode
25％喹硫磷乳油1000倍液,newNode
Bipolarissorokiniana(Sacc.eXSorok.)Shoemo,newNode
21％灭杀毙乳油3000倍液,newNode
花心,newNode
十姐妹,newNode
25％灭螨猛可湿性粉剂1000―l500倍液,newNode
0.1%-0.2%的硼砂溶液,newNode
果园,newNode
玉米干腐病,newNode
豌豆花叶病毒,newNode
药用植物苍耳霜霉病,newNode
蔗节粉蚧,newNode
鸡冠花链格孢,newNode
斯克里布纳短体线虫,newNode
50％敌敌畏乳油1500倍液,newNode
药用植物小茴香灰斑病,newNode
金针虫,newNode
河岸,newNode
50%混杀硫悬浮剂600倍液,newNode
檀香煤病,newNode
25％爱卡士乳油1000倍液,newNode
1：0.35：100倍式波尔多液,newNode
1.8％农家乐乳剂(阿维菌素B1)3000―4000倍液,newNode
松花粉,newNode
稻虱缨小蜂,newNode
红色雪腐病,newNode
60％防霉宝2号才溶性粉剂800倍液,newNode
丝毛织品,newNode
甘蔗缺素病,newNode
药用植物害虫玫瑰巾夜蛾,newNode
腥红菌,newNode
姜花,newNode
辛硫磷颗粒剂,newNode
蔓枯病,newNode
Ostriniascapulalis(Walker),newNode
菱角,newNode
50％敌克松可湿性粉剂,newNode
小麦隐匿柄锈菌,newNode
灰梨孢,newNode
Teleogryllusmitratus(Burmeisteir),newNode
水稻黑尾叶蝉,newNode
2．5％功夫乳油2000―3000倍液,newNode
小麦黄花叶病,newNode
HormodendrummoriYendo,newNode
Aecidiummori(Barclay),newNode
Artogeia(Pieris)rapae(Linnaeus),newNode
杨梅粉虱,newNode
长小蠢科,newNode
树叶,newNode
8％灭蜗灵颗粒剂,newNode
松节,newNode
AleurocybotusindicusDavidetSubramaniam,newNode
25%叶青双可湿性粉剂,newNode
粟(谷子)墨黑粉病,newNode
收敛止血,newNode
马铃薯黑胫病,newNode
黑腐黄单胞菌柑桔致病型,newNode
丽蚜小蜂,newNode
每g含100亿以上孢子的青虫菌粉剂1500倍液,newNode
禾生炭疽菌,newNode
水沟旁,newNode
2．5％溴氰菊酪乳油3000倍液,newNode
一种平脐蠕孢,newNode
E.chrysanthemiBurkhBurkholder，McFaddenetDimock,newNode
3％速灭威粉剂,newNode
50％甲基立枯磷可湿性粉剂,newNode
褪绿病,newNode
Rhizoctoniasolani,newNode
茶树红蜡阶,newNode
巴西,newNode
50％硫磺悬浮剂300―400倍液,newNode
2．5％鱼藤精400倍液,newNode
药用植物菱角白绢病,newNode
木霉菌,newNode
12．5%速保利可湿性粉剂4000—5000倍液,newNode
Colletotrichumopuntiae(Ell.etEv．)Saw.GloeosporiumopuntiaeEll.etEv.etEv．,newNode
药用植物韭菜灰霉病,newNode
幼颖,newNode
亚胺硫磷,newNode
各个器官,newNode
5％的柴油乳剂,newNode
醋栗曲角卷叶蛾,newNode
EcliptaprostrataL.,newNode
药用植物芦竹锈病,newNode
25%敌力脱乳油2000―4000倍液,newNode
Bt乳剂,newNode
粟(谷子)苗枯病,newNode
50%腐霉利可湿性粉剂1000倍液,newNode
80％敌敌畏乳油800一900倍液,newNode
黑疸,newNode
夏叶,newNode
螟黑纹茧蜂,newNode
螟蛾科,newNode
小核桃,newNode
25%多菌灵可湿性粉剂,newNode
Criocerisquaturordecimpunctata(Scopoli),newNode
端带蓟马,newNode
捕食性蜘蛛,newNode
50％久效磷乳油2000倍液,newNode
10%吡虫淋可湿性粉剂1500倍液,newNode
茶树紫纹羽病,newNode
细菌性心腐病,newNode
Broadbeanwiltvirus,newNode
芽叶基部,newNode
芝麻红色根腐病,newNode
50%多菌灵可湿性粉剂500倍液,newNode
5％涕灭威,newNode
药用植物亚麻立枯病,newNode
Zamacraexcavata(Dyar),newNode
黄麻,newNode
25％苏脲1号1000倍液,newNode
50％杀螟威2000倍液,newNode
60%防霉宝水溶性粉剂1000倍液,newNode
药用植物高梁黑穗病(高梁乌米),newNode
2.5％高渗吡虫啉可湿性粉剂3000倍液,newNode
稻卷芒双曲孢霉,newNode
菜蝽,newNode
12.5％速保利可湿性粉剂2000一3000倍液,newNode
麻田金龟子(蛴螬),newNode
黍小孢黑粉病,newNode
50％辛硫磷乳油l000倍液,newNode
药用植物牡丹(牡丹皮)白粉病,newNode
幼嫩根系,newNode
M10,newNode
马铃薯甲虫,newNode
30％碱式硫酸铜胶悬剂300倍液,newNode
绿花菜,newNode
Potosia(Liocola)brevitarsis(Lewis),newNode
紫薇,newNode
橄榄,newNode
蚧科,newNode
罗氏阿太菌,newNode
我国各地,newNode
德马利腐霉,newNode
?药用植物咖啡褐斑病,newNode
呋喃丹,newNode
12．5％速保利可湿性粉剂2000一3000倍液,newNode
刺宽,newNode
黄花蒿,newNode
60%甲拌磷,newNode
棉卷叶野螟,newNode
番茄潜叶蛾,newNode
大白菜,newNode
1：1．5：200―250波尔多液,newNode
果肉,newNode
磷肥,newNode
麦茎蜂,newNode
拱背虫,newNode
苗木,newNode
50%杀螟硫磷乳油900倍液,newNode
Oryzaephilussurinamensis(Linnaeus),newNode
Peronosporamanschurica(Naum.)Syd.,newNode
95％巴丹乳油1500倍液,newNode
47%加瑞农可湿性粉剂600倍液,newNode
1%福尔马林液,newNode
烟草瘦蛾,newNode
大麻白星病,newNode
90％晶体敌百虫800倍液,newNode
禾本科一年生草本植物,newNode
生枝条,newNode
田旋花,newNode
3％映喃丹颗粒剂,newNode
甘蔗嵌纹病,newNode
马铃薯根腐线虫病,newNode
棉花棉苗红腐病,newNode
RhizoctoniasolaniKuhnAG-l-IA和AG-5两个菌丝融合群,newNode
苏联,newNode
潮湿肥沃的土壤,newNode
新植霉素4000倍液,newNode
人字纹灯蛾,newNode
花生田叶螨,newNode
药用植物牛膝白锈病,newNode
药用植物艾白粉病,newNode
幼蕾,newNode
根皮,newNode
洋绿豆,newNode
茶枝小囊,newNode
RhizoctoniasolaniKulhn,newNode
Fusariμmsolani(Mart.)acc.f.sp.radicicola(Wr.)Snyd.&amp;Hans.,newNode
野生麦,newNode
80％敌敌畏乳油1500—2000倍液,newNode
40％菊马乳油2000倍液,newNode
20％毒克星可湿性粉剂500一600倍液,newNode
睫毛梅衣,newNode
50％抗蚜威乳油2000倍液,newNode
大剑纹夜蛾,newNode
72．2％普力克水剂800倍液,newNode
40％多?硫悬浮剂600―700倍液,newNode
Argyrogrammaagnata(Staudinger),newNode
土花椒,newNode
20％氰戊菊酯乳油3000倍液,newNode
甘蔗黄点病,newNode
腐嗜酪螨,newNode
药用植物菠萝黑腐病,newNode
烟草烟蛀茎蛾,newNode
大豆茎点霉,newNode
潜蝇科,newNode
40％水胺硫磷,newNode
蒙古灰象甲,newNode
萝卜螟,newNode
全国各麻区,newNode
ChrysanthemumvirusB,newNode
药用植物害虫黄凤蝶,newNode
50％硫磺悬浮剂400倍液,newNode
90％敌百虫晶体溶成30倍液,newNode
高粱丝轴黑粉菌,newNode
Pectinophoragossypiella(Saunders),newNode
洋参,newNode
50％辛硫磷加多福合剂,newNode
拟丝孢镰孢,newNode
40%拌种双,newNode
二点螟,newNode
80％杀虫单粉剂35―40g,newNode
Botrytiselliptica(Berk.)Cooke,newNode
2%立克秀拌种剂(德国拜耳公司),newNode
带宿萼的果实,newNode
相思树,newNode
中国英白、水稻种植区,newNode
油菜苹毛丽金龟,newNode
10％多来宝悬浮剂50―100ml,newNode
Arczomj50j66(Bremer),newNode
50％多菌灵可湿性粉剂500倍液,newNode
40％三乙磷酸铝可湿性粉剂300倍液,newNode
43％福尔马林1000倍液,newNode
小花蝽,newNode
白菜螟,newNode
麦茎异跗萤叶甲,newNode
桃蚜,newNode
小麦红矮病,newNode
常绿小乔木,newNode
桑树膏药病,newNode
条斑病,newNode
鸭跖草科春季一年生杂草,newNode
Chrysaspidiafestucae(Linnaeus),newNode
杉皮毒蛾,newNode
75％甲拌磷,newNode
药用植物小茴香枯萎病,newNode
土农药,newNode
CercosporacoffeicolaBerk.etBr,newNode
白茫,newNode
菊池尾孢,newNode
90％晶体敌百虫500一800倍液,newNode
白茅,newNode
2%嘉赐霉素溶液(kasugamycin)250倍液,newNode
蜀葵,newNode
StagonosporacarpathicaBaumler,newNode
25％亚胺硫磷乳油1000倍液,newNode
P.straminellaBres.Macrophomastraminella(Bers.)Died,newNode
0.2%的敌菌丹,newNode
棉蓟马,newNode
43％甲醛,newNode
69%安克锰锌可湿性粉剂1000倍液,newNode
69%安克?锰锌可湿性粉剂900-1000倍液,newNode
T.ishikariensis,newNode
TμmV,newNode
小丸瓢箪象甲,newNode
金叶,newNode
1．8％集琦虫瞒克乳油2500倍液,newNode
50％多?硫悬浮剂500倍液,newNode
播娘篙,newNode
苏云金杆菌加水,newNode
Gongy10pusadyposusBrunner,newNode
玉米旋心虫,newNode
马齿苋白锈,newNode
药用植物杨梅癌肿病,newNode
25％亚胺硫磷乳油3000倍液,newNode
10％施宝灵胶悬剂1000倍液,newNode
夹竹桃尾孢,newNode
甘蓝夜蛾核型多角体病毒,newNode
草酸青霉病,newNode
抗菌剂“401”800―1000倍液,newNode
陕西汉中,newNode
C型肉毒梭菌毒素灭鼠,newNode
2.5％敌杀死(溴氰菊酪)乳油,newNode
菲律宾指霜霉,newNode
Sclerotiniasclerotiorμm(Lib.)deBary,newNode
F.solaniSacc.,newNode
蚜科,newNode
卡步虫,newNode
20％吡虫啉(康福多)浓可溶剂2500―4000倍液,newNode
40％多硫悬浮剂500倍液,newNode
豆类大豆食心虫,newNode
10％溴·马乳油1000倍液,newNode
Pseudomonassyringaepv.pisi(Sackett)Young.etal.,newNode
15％三唑酮可湿性粉剂2000倍液,newNode
桑生球针壳,newNode
30多个国家和地区,newNode
36％甲基硫菌灵悬浮剂600倍液,newNode
通经活血、养血化瘀、镇静,newNode
四斑萤叶甲,newNode
ZythiaversonianaSacc．,newNode
Agrotisypsilon,newNode
白蓑蛾,newNode
Me10idogyneincognita(KofoidetWhite)Chitwood,newNode
黑脚病,newNode
50%多菌灵可湿性粉剂150-200g,newNode
花内,newNode
粟缀螟,newNode
补脾益气、养心安神,newNode
蚜小蜂,newNode
3.2％恶甲水剂(克枯星)300倍液,newNode
43％福尔马林20倍液,newNode
地拉蛄,newNode
果实(榆钱),newNode
Mythimnavenalba(Moore),newNode
全国大部分地区,newNode
AdelphocorisfasciaticollisReuter,newNode
绒斯科,newNode
甘蔗小球腔菌,newNode
榆树,newNode
3％映喃丹颗粒剂3kg,newNode
寄蝇,newNode
枯叶蛾科,newNode
棉花粉绞夜娥,newNode
40%多·硫悬浮剂600倍液,newNode
水稻花蓟马,newNode
50%甲基硫菌灵可湿性粉剂,newNode
1%的种衣剂,newNode
田字萍,newNode
稻球状菌核病,newNode
HeliothisarmigeraHubner,newNode
南部,newNode
棉花棉蚜,newNode
高梁生座枝孢,newNode
菊芋,newNode
40%菌核净可湿性粉剂1000-1500倍液,newNode
RusariumOxysporumSchl.f.sp.AndrographidisQ.S.CheoetP.K.Chi,newNode
ColletotrichumgloeosporioidesPena．,newNode
石灰,newNode
叶甲科,newNode
球花,newNode
开放的芽内,newNode
豆类豇豆荚螟,newNode
X.holcicola(Elliott)StarretBurkholder,newNode
SeptoriatriticiRob.etDesm.,newNode
活血调经、散毒消肿,newNode
粟(谷子)锈病,newNode
无花果,newNode
突背蔗龟,newNode
1％一2％过磷酸钙溶液,newNode
野豌豆单胞锈,newNode
棉花朱砂叶螨,newNode
Sesamiainferens(Walker),newNode
小麦条锈病,newNode
20％吡虫啉(康福多)浓可溶剂2500一4000倍液,newNode
30%绿叶丹可湿性粉剂600倍液,newNode
25％爱卡士,newNode
Pyrenophoratritici-repentis(Died)Drechsler,newNode
10％抑多威乳油3000倍液,newNode
单白绵绒茧蜂,newNode
桑芽,newNode
豆类豆田斜纹夜峨,newNode
花生茎点霉,newNode
25％三唑酮可湿性粉剂1500倍液,newNode
50％杀螟松乳油各50ml,newNode
豆象科,newNode
Curvularialunata(Walker)Boedijw．,newNode
烟草花叶病毒,newNode
50％辛硫磷乳油800倍液,newNode
褐刺蛾,newNode
Dolycorisbaccarum(Linnaeus),newNode
药用植物肉豆蔻穿孔病,newNode
一种腐霉,newNode
棉叶,newNode
玉蜀黍球腔菌,newNode
15%保丰1号种衣剂,newNode
江西,newNode
蚁科,newNode
马氏茄腐皮镰孢霉丙型,newNode
0．05％―0.1％洗涤剂热溶液(57℃),newNode
5406菌肥,newNode
贮藏期间埋在沙土中的果实,newNode
Fusariumsolani(Martius)f.sp.pisi(Jones)SnyderetHansen,newNode
碱草,newNode
黑点刺蛾,newNode
50％抗蚜威可湿性粉剂3000倍液,newNode
菊欧文氏菌玉米致病变种,newNode
尖头黄星蝗,newNode
榆黄叶甲,newNode
白星花潜,newNode
桑树桑木虱,newNode
Sclerotiniascoerotiorum(Lib.)deBary,newNode
44％乐果乳油20―50倍液,newNode
远东褐带卷蛾,newNode
髓部,newNode
稻小球菌核病,newNode
抽木,newNode
77％可杀得可湿性微粒粉剂500倍液,newNode
药用植物茶树炭疽病,newNode
73%克螨特乳油1000-2000倍液,newNode
粉红镰孢,newNode
豚草粉孢霉,newNode
堀柄锈,newNode
PolystigmadeformansSyd；,newNode
20％丁硫克百威乳油2000倍液,newNode
茎皮,newNode
25％苯菌灵乳油800倍液,newNode
Pinnaspisaspidistrae(Signoret),newNode
0．5：0．5：100倍式波尔多液,newNode
高粱球腔菌叶斑病,newNode
高粱霜霉病,newNode
2．5％天王星,newNode
90%乙膦铝可湿性粉剂500倍液,newNode
麻类苘麻病害,newNode
马铃薯胞囊线虫病,newNode
蚕蛾科,newNode
促丰宝液肥1号400-500倍液,newNode
白叶瘟,newNode
50%多菌耿可湿性粉剂,newNode
百合葡萄孢,newNode
稻弄蝶,newNode
72%农用硫酸链霉素可溶性粉剂3500倍液,newNode
全国各稻区,newNode
50％爱卡士乳油1500倍液,newNode
Uromyceservi(Wallr.)Westnd.,newNode
镰蛾科,newNode
25%羟锈宁可湿性粉剂,newNode
70％甲基硫菌灵超微可湿性粉剂1000―1200倍液,newNode
StephanitisnashiEsakietTakeya,newNode
6％乐必耕可湿性粉剂2000倍液,newNode
30％克虫神乳油1500倍液,newNode
克百威,newNode
全国各棉区,newNode
大豆紫斑病,newNode
变叶木,newNode
主脉,newNode
ErysiphecichoracearumDC．,newNode
前苏联东境,newNode
Macrophominaphaseoli(Maubl．)Ashby,newNode
58％甲霜灵锰锌可湿性粉剂500倍液,newNode
15%三唑醇30g,newNode
SeptroriaapiicolaSpeg．,newNode
霍尔斯轴霜霉,newNode
药用植物白术根腐病,newNode
蚕豆染色病毒,newNode
65％敌克松可湿性粉剂800倍液,newNode
云南西双版纳,newNode
50%退菌特,newNode
马铃薯环腐病,newNode
PlebejusargusLinnaeus,newNode
Deliaplatura(Meigen),newNode
药用植物害虫豆灰蝶,newNode
70%甲基托布津可湿性粉剂,newNode
GryllustestaceusWalker,newNode
大豆疫霉根腐病,newNode
70%代木锰锌,newNode
蛹寄生蜂,newNode
40％氰戊菊酯3000倍液,newNode
F.culmorum(W.G.Smith)Sacc.,newNode
苹卷娥,newNode
苎麻疫霉,newNode
50％甲基疏菌灵可湿性粉剂900―l000倍液,newNode
小青草,newNode
菜豆炭疽菌,newNode
大丽菊,newNode
药用植物仙人掌炭疽病,newNode
Septorialinicola(Speg.)Garassini,newNode
HeliothisviriplacaHufnage1,newNode
E.pirisugaMatsu.,newNode
每克含孢子l00亿以上的杀螟杆菌或青虫菌粉500一700倍液,newNode
润肺生津、降压止血,newNode
干燥叶,newNode
瘦纹科,newNode
立枯丝核菌AG2-1和AG-4菌丝融合群,newNode
烟草丛枝病,newNode
25%杀虫双水剂,newNode
枝干木质部,newNode
种蛆,newNode
红绿灯峨,newNode
44％速凯乳油1000―1500倍液,newNode
白杯盘菌(桑实杯盘菌),newNode
葛芭,newNode
MelolnthahippocastanicaMenetries,newNode
AlternariapanaxWhetz.,newNode
药用植物菟丝子为害藜,newNode
75%百菌清可湿性粉剂,newNode
玉米色二孢,newNode
君子兰,newNode
粟(谷子)灰斑病,newNode
梨姬食心虫,newNode
真菌王肥,newNode
黑光灯,newNode
20％氰戊菊酯乳油3000―4000倍液,newNode
2%立克秀,newNode
2．5％保得乳油2000倍液,newNode
西洋参,newNode
药用植物紫菜莉叶斑病,newNode
菊科杂草,newNode
茶叶蝉,newNode
硝铵蔗渣45份,newNode
75％十三吗啉乳油3500倍液,newNode
渤海湾,newNode
蚕豆疫病,newNode
50％辟蚜雾可湿性粉剂2500―3000倍液,newNode
水稻黑条矮缩病,newNode
茼篙,newNode
枯斑病,newNode
黍、稷(糜子)丝黑穗病,newNode
Squashmosaicvirus,newNode
5％锐劲特悬浮1500倍液,newNode
打碗花,newNode
木兰,newNode
蜘蛛,newNode
40%多菌灵胶悬剂,newNode
大豆炭疽病,newNode
花生,newNode
50％磷胺乳油150ml对水,newNode
10％病毒王可湿性粉剂500倍液,newNode
15％三唑酮可湿性粉剂,newNode
80％新万生可湿性粉剂500倍液,newNode
小麦矮腥黑粉菌,newNode
高粱各产区,newNode
山茱荚,newNode
腋芽,newNode
棉青盲缩,newNode
水稻叶黑粉病,newNode
Cenangiμmsp.,newNode
50％速克灵可湿性粉剂1000—1500倍液,newNode
Artogeia(Pieris)Brassicae(Linnaeus),newNode
"Sclerophthoramacrospora(Saccardo)Thirumalachar,Shaw&amp;Narasimhanvar.oryzaeZhang&amp;Liu",newNode
40%百霜净胶悬剂600-700倍液,newNode
MoniliafructigenaPers．,newNode
安徽,newNode
白蚰,newNode
CladosporiumpaeoniaePass.,newNode
